,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
4876,653402,tt8888808,2019-12-03,0,0, , , , , , 
4877,635887,tt8890158,2019-08-04,0,0,Romance,English,Prescription for Love,US,United States of America,English
4878,603592,tt8892464,2019-05-11,0,0, , , , , , 
4879,625423,tt8892488,2019-08-20,0,0, , , , , , 
4880,619640,tt8892632,2019-09-06,0,0,Drama,English,Black Conflux,CA,Canada,English
4881,659514,tt8892720,2019-09-06,0,0,Drama,తెలుగు,దర్పణం,IN,India,తెలుగు
4882,725226,tt8892756,2020-07-17,0,0,Comedy,Deutsch,Performaniax,DE,Germany,Deutsch
4883,51482,tt3355694,2007-08-31,0,0,TV Movie,日本語,Death Note: デスノート,JP,Japan,日本語
4884,596053,tt8896632,2020-05-29,0,0,Family,English,Max Winslow and The House of Secrets,US,United States of America,English
4885,630291,tt8897046,2019-09-10,0,0, , , , , , 
4886,688885,tt8897212,2019-01-01,0,0,Documentary,English,Bridging the Border,US,United States of America,English
4887,616686,tt8897986,2019-07-19,0,0,Drama,हिन्दी,Family of Thakurganj,IN,India,हिन्दी
4888,595004,tt8898328,2019-02-01,0,0, , , , , , 
4889,620939,tt8898710,2019-08-02,0,0, ,English,If These Porches Could Talk, , , 
4890,570658,tt8898812,2019-03-07,0,0,Comedy,Deutsch,Rate Your Date,DE,Germany,Deutsch
4891,721631,tt8901512,,15000,0, , , , , , 
4892,729740,tt8902980,2019-08-24,0,0,Thriller,English,Widow's Point,US,United States of America,English
4893,613446,tt8902990,2019-10-11,0,0,Drama,हिन्दी,The Sky Is Pink,IN,India,हिन्दी
4894,592480,tt8903840,2019-10-02,0,0,Comedy,Français,Alice et le maire,BE,Belgium,Français
4895,717015,tt8904954,2019-06-09,0,0,Documentary,Español,Malamadre,AR,Argentina,Español
4896,575113,tt8906022,2019-02-21,0,1548450,Comedy,Italiano,Modalità aereo,IT,Italy,Italiano
4897,556881,tt8906652,2019-03-22,0,0,Romance,English,A Room Full of Nothing,US,United States of America,English
4898,647557,tt8906722,2019-10-27,0,0, , , , , , 
4899,647934,tt8907844,2019-02-14,0,0,Drama,,Kaagar,IN,India,
4900,585062,tt8908002,2019-03-01,0,0,Comedy,हिन्दी,लुक्का चुप्पी,IN,India,हिन्दी
4901,576416,tt8908022,2019-01-18,0,0,Drama,ਪੰਜਾਬੀ,Kaka Ji,IN,India,ਪੰਜਾਬੀ
4902,626911,tt8908024,2019-08-30,0,0, , , , , , 
4903,549428,tt8908368,2019-10-24,0,0,Drama,Nederlands,De Liefhebbers,BE,Belgium,Nederlands
4904,554914,tt8912128,2019-06-13,0,0,Drama,Español,Ella es Cristina,CL,Chile,Español
4905,629508,tt8912188,2018-08-22,0,0, , , , , , 
4906,589790,tt8912932,2019-03-24,0,0,Drama,English,Room 37 - The Mysterious Death of Johnny Thunders,US,United States of America,English
4907,649977,tt8913032,,0,0, , , , , , 
4908,613614,tt8916728,2020-02-20,0,0,Comedy,Italiano,Lontano lontano,FR,France,Italiano
4909,589820,tt8917170,2019-10-03,0,0,Drama,English,Rose Plays Julie,IE,Ireland,English
4910,595449,tt8918864,2019-05-03,0,0, ,Afrikaans,Skemerson, , , 
4911,606770,tt8919108,2019-05-24,0,0, ,,ജീം ബൂം ബാ, , , 
4912,609207,tt8919380,2019-04-05,0,0, , , , , , 
4913,613045,tt8919396,2019-05-24,0,0, ,ਪੰਜਾਬੀ,Muklawa, , , 
4914,619797,tt8922118,2019-02-14,0,0, ,English,Low Low, , , 
4915,566368,tt8923482,2019-03-29,0,0,Documentary,普通话,One Child Nation,US,United States of America,普通话
4916,566216,tt8923500,2019-09-18,0,0,Documentary,العربية,Midnight Traveler,CA,Canada,العربية
4917,546563,tt8925518,2019-11-01,0,0,Horror,English,Must Escape from the Slaughtercity,CA,Canada,English
4918,615242,tt8931870,2019-07-14,2800,0,Comedy,English,Unleashing the Demons,AU,Australia,English
4919,654727,tt8932254,2019-09-06,0,0,Comedy,English,My Best Friend's Famous,US,United States of America,English
4920,678416,tt8932756,2019-12-06,0,0, , , , , , 
4921,737819,tt8932868,2019-12-31,0,0, , , , , , 
